,title,hits,hits_grade
394,公共管理学院罗章教授、陈永进教授、陈培峰副教授受邀参加2017年中国领导人才论坛,618,51.5
395,建筑城规学院建筑年会30周年系列活动暨第25届年会开幕,396,33.0
396,建筑年会30周年系列学术活动之“遇建未来” 年会畅想论坛结束,397,33.083333333333336
397,建筑年会30周年系列活动之“遇建原初”橱窗创意设计完成,315,26.25
398,高教老协重庆大学分会举行学习传达党的十九大精神报告会,349,29.083333333333332
399,学校后勤职工深入学习十九大报告 携手走进“新时代”,705,58.75
400,设计无止境 修行且修为,590,49.166666666666664
401,重庆大学建筑城规学院“当代城市与建筑”学术研讨会成功举办,532,44.333333333333336
402,重庆大学建筑城规学院“当代城市与建筑”学术研讨会成功举办 平行会场一,618,51.5
403,厚德思辨展雄风 妙语连珠辩天下,331,27.583333333333332
404,建筑城规学院“地域建筑教育”学术研讨会成功召开,627,52.25
405,树青年榜样 颂师德楷模,701,58.416666666666664
406,材料学院迎新晚会节目一审正式开始,579,48.25
407,数学与统计学院教职员工参观何鲁先生诗书艺术展,415,34.583333333333336
408,电气工程学院组织教职工学习十九大报告,352,29.333333333333332
409,保师生平安，创和谐校园,322,26.833333333333332
410,资环学院成功举办 2017年“双十一” 研究生暖心交友活动,323,26.916666666666668
411,吴重庆讲中国革命中的阶级分析、底层收益与社会再造,641,53.416666666666664
412,中共重庆大学纪委召开第十三届委员会第十二次全体会议,446,37.166666666666664
413,学为用 练为战 消防安全记心间,463,38.583333333333336
414,“羽林争霸”赛 光电“羽”你同行,371,30.916666666666668
415,建造所组织学习讨论十九大报告，畅谈心得体会,508,42.333333333333336
416,生命科学学院认真组织学习宣传十九大精神,304,25.333333333333332
417,舌战群英辩天下 青春筑梦十九大,781,65.08333333333333
418,重庆大学第二届“夏义民风景园林教育基金”颁奖仪式圆满举行,574,47.833333333333336
419,并驱争先—材料学院“镁化生活杯”篮球半决赛第一场,319,26.583333333333332
420,重庆大学师生集中观看“学习贯彻党的十九大精神 2017年全国科学道德和学风建设宣讲教育报告会”直播,1324,100.0
421,建管学院举行研究生-本科生辩论队对抗赛,372,31.0
422,建管学院研究生辩论队“舌战”材料学院,501,41.75
423,美国密歇根州立大学规划设计与建设学院赵冬博士来建管学院开展学术交流,458,38.166666666666664
424,“未来城市与智慧建造实验室”签约仪式与专题研讨会落幕,786,65.5
425,建管学院举办“卓越论坛”之“第三季度重庆房地产市场回顾和展望”嘉宾讲座,432,36.0
426,新时代 新征程 重庆大学研究生掀起学习宣传贯彻落实党的十九大精神热潮,282,23.5
427,动力工程学院GYB创新创业众创培训班顺利结业,374,31.166666666666668
428,国际标准化组织ISO/TC 159/SC 5第13届委员会会议在重庆召开,645,53.75
429,重庆大学法学院顺利举行“强安全意识 筑平安重大”安全教育活动,271,22.583333333333332
430,土木学院举行“高等教育应该宽进严出还是严进宽出？”辩论赛,2275,100.0
431,土木学院师生组团参加第四届全国防灾减灾工程学术会议,408,34.0
432,岩土所举行岩土工程学科发展工作会议,658,54.833333333333336
433,学习伟人风范 激励个人意志,378,31.5
434,同心共筑中国梦 虎溪校区党工委积极组织学习贯彻落实十九大精神,813,67.75
435,重庆大学科普志愿者协会举行大学生志愿者培训活动,353,29.416666666666668
436,党委常委会召开2017年第45次会议,303,25.25
437,计算机学院办公室党支部开展学校党支部书记专题学习精神传达会,342,28.5
438,重庆大学志愿者服务重庆市第十四届“争当小实验家”科学体验活动大赛,458,38.166666666666664
439,全员育人促发展 齐心聚力创一流,424,35.333333333333336
440,重庆大学举行第十期公职类基层就业模拟考试,253,21.083333333333332
441,资环学院开展第二次研究生代表大会代表选举工作动员大会,305,25.416666666666668
442,教育部深空探测联合研究中心牵头承担的“政府间国际科技创新合作重点专项”研究成果图分别赠送给中意两国领导,1272,100.0
443,化学化工学院“羽林争霸”赛荣获体育道德风尚奖,324,27.0
444,以篮球之名，展青春风采,353,29.416666666666668
445,重庆大学举办“第一届先进结构材料国际研讨会”,1970,100.0
446,重庆大学召开2016至2017学年度研究生“争先创优”奖品招标会,597,49.75
447,不忘初心，牢记使命,622,51.833333333333336
448,法学院“旗帜高扬 开启新时代伟大征程,255,21.25
449,动力工程学院领导带队走访贵阳昆明校友,300,25.0
450,Duang 好球！,252,21.0
451,动力工程学院院领导带队走访北京校友,593,49.416666666666664
452,计算机学院师生参观重庆微软云暨移动应用孵化平台活动结束,390,32.5
453,软件学院优秀毕业生交流座谈会,694,57.833333333333336
454,风采出我辈 少年亦可行,381,31.75
455,化学化工学院本科生三支部预备党员转正会议,341,28.416666666666668
456,继续教育学院举行心理辅导活动,287,23.916666666666668
457,广东省高校档案工作协会前来调研参观,526,43.833333333333336
458,继续教育学院团委学生会召开学生宿舍与食堂情况调查会议,282,23.5
459,国际合作与交流处处长许骏和国际学院副院长黎静一行调研信息学部国际化工作,562,46.833333333333336
460,经管学院举行党的十九大精神理论宣讲专题学习会,431,35.916666666666664
461,继续教育学院学生会召开2018迎新晚会策划会议,336,28.0
462,电气工程学院召开2017研究生代表大会,858,71.5
463,重庆大学附属中心医院正式挂牌,1573,100.0
464,重庆大学图管会完成2017纳新工作,599,49.916666666666664
465,机关党委举行学习贯彻党的十九大精神报告会,370,30.833333333333332
466,经管学院研究生安全检查工作正式开展,416,34.666666666666664
467,化学化工学院成功举办“让十九大精神入心入脑”知识竞赛活动,293,24.416666666666668
468,图书馆举办2017年冬季原版外文图书展,309,25.75
469,自动化学院开展党的十九大精神学习,335,27.916666666666668
470,贯彻落实党的十九大精神 推动全民健身运动,4681,100.0
471,重庆大学研团委公益赠书活动在A、B区举行,417,34.75
472,机械工程学院研究生六、七、八党支部党团活动,282,23.5
473,重庆大学-辛辛那提大学联合学院召开2017-2018学年第一学期教学工作中期总结会议,349,29.083333333333332
474,与时迁移 应物变化,775,64.58333333333333
475,建筑城规学院主办“深入学习党的十九大精神”主题党团活动,308,25.666666666666668
476,资环学院党支部组织党员专题学习《两论》,266,22.166666666666668
477,公共管理学院教工一支部开展“学习重庆市大数据行动计划”主题党日活动,316,26.333333333333332
478,化学化工学院举办易班新生十佳网络班级院级赛,372,31.0
479,新闻学院举办“铁肩担道义，妙笔著文章”校园新闻培训,480,40.0
480,公共管理学院党委组织发展对象学习《党章》修改内容,304,25.333333333333332
481,虎溪校区组织学生观看反邪教主题教育电影,576,48.0
482,数学与统计学院举办“助教经验交流分享会”,761,63.416666666666664
483,生命科学学院学生党支部开展“深入学习贯彻党的十九大精神”主题党日活动,336,28.0
484,博雅学院党委积极推进十九大精神的学习宣传,288,24.0
485,重庆大学离休第一党支部顺利完成支部换届选举工作,394,32.833333333333336
486,软件学院新生辩论赛总决赛,260,21.666666666666668
487,物理学院2017级学生干部培训交流会完成,426,35.5
488,就业中心举行就业指导工作坊第16期之无领导小组面试思维解析,433,36.083333333333336
489,重庆大学图书馆第四届“接力马拉松”健康跑步活动精彩纷呈,377,31.416666666666668
490,季军逐鹿勇者胜 唇枪舌剑争锋芒,407,33.916666666666664
491,建管学院举行菁英讲堂 心理健康讲座 “大学如何不孤单”,376,31.333333333333332
492,重庆大学举行2017年度第二期“启邦”研究生党支部书记培训暨党的十九大精神专题解读报告会,681,56.75
493,“畅言我中华，逐梦十九大”主题讲座圆满结束,396,33.0
494,重庆大学青年志愿者协会成功举行第二期青年志愿者培训,403,33.583333333333336
495,人生无处不博弈 数学与统计学院组织2017级大学生心理健康教育讲座,274,22.833333333333332
496,法学院圆满举办研究生学位论文开题经验谈,455,37.916666666666664
497,计算机学院本科一支部预备党员发展大会,422,35.166666666666664
498,走进福利院，温暖你我他,544,45.333333333333336
499,凭“篮”远望 且醉韶光 经管学院篮球决赛曁季殿赛圆满落幕,354,29.5
500,数学与统计学院组织“心心相印 为爱接力”活动,271,22.583333333333332
501,重庆大学爱心家教动员大会正式召开,346,28.833333333333332
502,重庆大学土木工程学院求真会举行十九大精神讲座,310,25.833333333333332
503,第八届研究生辩论赛材料学院无缘四强,322,26.833333333333332
504,软件学院迎新晚会第一次审核,430,35.833333333333336
505,院士讲堂回顾 刘加平：新地域建筑研究与文化自信,852,71.0
506,建筑城规学院研究生“羽林争霸”赛喜获佳绩,353,29.416666666666668
507,重庆大学原创话剧《重庆家书》在虎溪校区大剧场首演,502,41.833333333333336
508,新闻学院邀请重庆市委宣传部副部长刘晓年解读十九大报告,1509,100.0
509,重庆市委宣传部副部长刘晓年来新闻学院讲座,551,45.916666666666664
510,化学化工学院研究生第七党支部召开预备党员转正会议,295,24.583333333333332
511,化学化工学院辩论队参加第八届研究生辩论赛,472,39.333333333333336
512,法学院辩论队再次发力 高分挺进研辩赛四强,357,29.75
513,建管学院新生辩论赛冠军争夺战圆满落幕,394,32.833333333333336
514,建管学院“十佳班级”院赛体育活动顺利开展,231,19.25
515,烽烟再起 夺冠还看少年,239,19.916666666666668
516,马克思主义学院举行“十九大精神进支部”学生宣讲团培训,318,26.5
517,星期日讲座：西南大学郑劲松谈“演讲口才与思维智慧”,3089,100.0
518,重庆大学-辛辛那提大学联合学院进行首届“培优班”成员选拔面试,393,32.75
519,我校自动化学院教师苏晓杰入选2017年全球“高被引科学家”,1733,100.0
520,重庆大学宋永端教授正式成为控制领域国际顶级学术期刊编委,2615,100.0
521,计算机学院师资博士后获中国博士后科学基金会第62批面上资助一等奖,570,47.5
522,我校图书馆参加重庆市高校图书馆2017年软式排球比赛夺冠,290,24.166666666666668
523,动力工程学院召开2017级安全教育大会暨年级干部素质能力提升培训会,290,24.166666666666668
524,建管学院迎新晚会节目三审顺利进行,283,23.583333333333332
525,俊采星驰，聚焦三审,324,27.0
526,重庆大学学习贯彻党的十九大精神 助力推动“双一流”建设,3677,100.0
527,机械研究生一支部党员大会暨第五次炬心主题党日活动举行,323,26.916666666666668
528,热血篮球，青春澎湃,297,24.75
529,学党纪、知党规、跟党走,870,72.5
